texto,label
Ese cuerpoescombro no puede con una caja.,1
"Tiene forma de culopollo, no encaja en nada.",1
"Me tienes harto, vete a dar por culo.",1
Un descerebrado no habría hecho tanto daño.,1
Ese desgarracalzas vive en otra época.,1
Es una malnacida sin respeto por nadie.,1
Nadie recuerda a ese donnadie.,0
El echacantos no canta ni en la ducha.,1
El ejarramantas arruinó la celebración.,1
El esbaratabailes llegó y acabó la fiesta.,1
Solo un escornacabras puede decir eso.,1
Su comentario fue propio de un estulto.,1
Ese facineroso está buscado por todo.,1
El fanfosquero habla y nadie lo escucha.,1
Ese fantoche se cree importante.,1
Las filimincias no tienen sentido aquí.,0
El foligoso interrumpió con gritos extraños.,1
Esa follada no se le olvida a nadie.,1
"Si me sigue molestando, le voy a folle.",1
"¡Follen en otro lado, esto es público!",1
La follona del grupo nunca coopera.,1
Ese fulastre no sirve ni para barrer.,1
Ese ganapán no ha trabajado en años.,1
El ganapio solo estorba en la obra.,1
Otro día perdido con ese gandul.,1
"No seas gaznapiro, que no es tan difícil.",1
El gilipuertas lo rompió todo de nuevo.,1
Ese giraesquinas sabe todo el chisme.,1
Apestas como un gorrino mojado.,1
El gorrumino solo busca comida.,1
"Rompió la guitarra, pobre guitarro.",0
Ese gurriato no sabe ni hablar.,1
"¡Cállate ya, habahela!",1
Eres un huelegateras insoportable.,1
"¡Joputa, mira lo que hiciste!",1
Nadie quiere al lamecharcos del grupo.,1
Siempre fue un lameculos del jefe.,1
Ese lameplatos no tiene dignidad.,1
El lechuguino no aguantó ni cinco minutos.,0
"Lerdo como siempre, llegó tarde.",1
¡Qué malfollao estás hoy!,1
Nadie aguanta al mamacallos del mercado.,1
Ese meapilas va a misa y roba.,1
Vino con cara de morlaco a la reunión.,1
Solo un moromierda diría eso.,1
"¡Ostia, qué susto me diste!",1
El pagafantas volvió a invitarla.,1
"No sirve para nada, es un peinabombillas.",1
Ese perroflauta no tiene ni casa.,1
El petimetre cree que es elegante.,1
Ese tipo es un tocapelotas profesional.,1
A la verga con tus excusas.,1
Qué cerote tan descarado.,1
No vayas a chimar con esa actitud.,1
La pudenda de la estatua fue vandalizada.,1
Es un cho de la gran puta.,1
Eres una apestosa sin remedio.,1
Ese maje no entiende indirectas.,1
Eres una mula para aprender.,1
"No sirves pa ni mierda, lamento decirlo.",1
Siempre andas pisando huevos.,1
"¿Dónde vas, cabeza de verga?",1
No puedo con tu cara de mierda.,1
Esa cara de pija no convence a nadie.,1
Tiene cara de verga y actitud igual.,1
Se cree chingona y no hace nada.,1
Ese come mierda no coopera.,1
"No seas culero, ayuda un poco.",1
Me pelas la pija y no me importa lo que digas.,1
Me vale verga lo que piensen de mí.,1
No jodas con esas tonterías.,1
Ese pedazo de mierda no sabe respetar.,1
Eres un penco sin ideas claras.,1
Pisa fuerte para que te respeten.,1
No dejes que te pisa ninas en la vida.,1
Ese sabolo siempre quiere aprovecharse.,1
No voy a topar con tus problemas.,1
Tu madre siempre te cuida mucho.,1
El lugar está maloliente por la basura.,0
No seas amarrete y comparte un poco.,1
La bufa no se detuvo en toda la noche.,0
El bufo hizo reír a todos con sus chistes.,0
Esa cabrona no pierde oportunidad.,1
La chinga fue tan fuerte que nadie la olvidó.,1
Me metí en una chingada situación difícil.,1
Esa chingadera no sirve para nada.,1
Está todo chingado después del accidente.,1
Estoy chingando para terminar a tiempo.,1
No me gusta chingar sin razón.,1
Esa chingo es increíblemente complicada.,1
La chingoneria de esa persona es admirable.,1
Estaba desorejada por la fiesta.,1
Me siento desorejado después del partido.,1
Ese engañapichanga no es de confianza.,1
El felón traicionó a su propio equipo.,1
La felona actuó con mucha maldad.,1
No seas maricona y enfrenta la verdad.,1
Ese hominicaca no sabe comportarse.,1
El hominicaco perdió todo el respeto.,1
Esa actitud incrospida no ayuda a nadie.,1
Vamos a jalla a la reunión esta noche.,1
El jallo no se rinde ante las dificultades.,1
No seas joto y di lo que piensas.,1
El llamon siempre está quejándose.,1
La llamona no deja que nadie hable.,1
Ese metomentodo se mete en todo.,1
No seas pendeja y estudia más.,1
Esa poluta anda causando problemas.,1
El poluto no sabe dónde está parado.,1
La jodida situación requiere calma.,1
La culeada fue un error que lamentamos.,1
Está sebuda y no puede hablar bien.,1
El sebudo siempre está cansado.,1
El tiuque se perdió en la fiesta.,1
Esa gilipollesca no tiene sentido.,1
La venatica cazó todo el día.,1
El venatico no para de correr.,1
¡Vete a la chingada y déjame en paz!,1
El xonga siempre llega tarde.,0
El xongo no sabe lo que quiere.,0
Esa pelotuda no entiende nada.,1
El zoquete olvidó su tarea otra vez.,1
El zorimba no es confiable.,1
El zorimbo no ayuda en nada.,1
Está andrajoso y necesita ayuda.,1
Esa babieca no sabe lo que dice.,1
El balin no puede con la situación.,0
La retardada no entiende la explicación.,1
El canuto está en una situación difícil.,1
El cochon dejó todo sucio.,1
La retrasada necesita más apoyo.,1
La cuita fue inesperada y desagradable.,1
La currutaca siempre llega tarde.,1
La cursalera no tiene modales.,1
El churri es muy divertido.,0
No seas inútil y haz tu parte.,1
La espundia está en el lugar correcto.,1
Ese feyuco no para de quejarse.,1
El freson está demasiado arrogante.,1
El furby es un juguete muy popular.,0
El garrote es peligroso si no se usa bien.,1
El gatorade ayuda a recuperar energía.,0
Ese guebon no sabe lo que hace.,1
El guevon olvidó la reunión.,1
La hoyuda está muy cansada hoy.,1
El jambeco no llegó a tiempo.,1
La mongolica necesita ayuda especial.,1
No seas lelo y presta atención.,1
La llaga está sanando lentamente.,1
El fruto está maduro para comer.,0
El lugar está mierdozo y sucio.,1
La comida está mierdoza y no se puede comer.,1
El moclin no quiere ir a la escuela.,1
Ese mongolo no sabe comportarse.,1
El noneco está perdido en sus pensamientos.,1
El pasmado no sabe qué hacer.,1
El pencon no tiene energía hoy.,1
Ese care picha no sabe nada.,1
La picha es un tema delicado.,1
El care pija no aporta nada útil.,1
La pirinola giró muchas veces en la mesa.,1
La plasta está pegajosa y sucia.,0
La putona causó problemas en la fiesta.,1
La purruja es muy difícil de eliminar.,1
La taraila hizo un ruido fuerte.,1
El zorritone se fue sin despedirse.,1
Está awevado y no quiere ayudar.,1
¡Puta madre! Eso fue increíble.,1
No seas hijoeputa y respeta a los demás.,1
Ese care verga no sabe ni hablar bien.,1
No seas care pinga y asume tu responsabilidad.,1
Deja de hacer chucha e culo en las reuniones.,1
Esa reputísima es muy conocida en el barrio.,1
La reputa siempre causa problemas donde va.,1
Esa recontraputa no tiene límites.,1
No seas facilota y esfuerzate un poco más.,1
La zorrupia andaba por la calle sin cuidado.,1
Ese webon nunca hace nada productivo.,1
Está aculillao y no quiere enfrentar la verdad.,1
¡Qué mariquita tan exagerada eres!,1
El mariflor no sabe defender sus ideas.,1
Ese tutifruto mezcla todo sin sentido.,1
El mariconzón se asustó por cualquier cosa.,1
No seas cuecon y enfrenta la realidad.,1
El cueco no termina lo que empieza.,1
La locota está de fiesta toda la noche.,0
Tiene mota y no puede concentrarse.,1
El micho está jugando con sus amigos.,1
La michita es muy tímida pero dulce.,1
La chuchita no para de reírse.,1
Bailamos cueca en la fiesta nacional.,0
No seas menso y aprende de tus errores.,1
El boboleto siempre está distraído.,1
Ese bobolicon no sabe qué hacer.,1
El webonauta pasó horas navegando en internet.,1
Eres una plaga que nadie quiere cerca.,1
El racamofin se perdió en la ciudad.,1
Ese hijo de perra no respeta a nadie.,1
La hijueperra siempre habla mal de los demás.,1
El hijuelaverga no sabe comportarse.,1
No seas caraepeo y cumple tus compromisos.,1
La caraenalga estaba muy roja por el sol.,1
El marperio fue expulsado del grupo.,1
¡Conchatumare! Eso fue inesperado.,1
El cagon de mierda no enfrenta sus problemas.,1
El cabro es muy buen amigo de todos.,1
Ese wueon no entiende nada.,1
No seas sonzo y presta atención.,1
El mongol no sabe qué decir.,1
El tarao perdió todas sus cosas.,1
Ese atorrante vive sin trabajar.,1
Me llegas al pincho con tus excusas.,1
Desahuevate y toma decisiones.,1
El rosquete está duro como una piedra.,1
El pastrulo llegó tarde a la reunión.,1
El pastelero hizo un delicioso pastel.,1
Ese drogo necesita ayuda profesional.,1
El fumon siempre huele a marihuana.,1
El fumeque no puede dejar de fumar.,1
El marihuanero no quiere dejar su hábito.,1
Ese chupapinga no aporta nada.,1
"Maldito monstruo, espanta a todos.",1
Ese careperro no tiene respeto.,1
El caremuerto ni siquiera sabe que pasó.,1
El cachudo se ganó la pelea.,1
Esa insulsa no tiene personalidad.,1
El terruco anda por las calles sin rumbo.,1
La arepa está deliciosa hoy.,1
Esa traicionera nunca cumple su palabra.,1
¡Café en las bolas! Qué sorpresa.,1
No te voy a dejar cagarte en el proyecto.,1
Vamos a capotiar ese problema juntos.,1
La chicha está lista para la fiesta.,1
El chichar jugó todo el día en el parque.,1
La collera no se separa ni un momento.,1
El culiabierto no tiene vergüenza.,1
Ese forro de caballo es muy fuerte.,1
El fundillo está roto y necesita arreglo.,1
La gamberra siempre busca pelea.,1
Ese huele vicho no se cuida.,1
La lambetuerca siempre está molesta.,1
El lambevicho no para de hablar.,1
"No pongas lengua en el estuche, por favor.",1
Esa mama vicho siempre ayuda a todos.,1
La mamada pbc fue increíblemente divertida.,1
Está mamao después de tanto trabajo.,1
El mamavicho es muy conocido en el barrio.,1
La maseta está llena de flores hermosas.,1
Metelo en la caja con cuidado.,0
La papaya está madura y dulce.,1
Ese pichon de cabron no se rinde.,1
Vamos a pullar a los invitados.,1
No seas puneta y haz lo correcto.,1
Deja de rozar las pelotas y trabaja.,1
"Sí como ronca duerma, será un día largo.",0
No seas sin cojones y enfrenta tus miedos.,1
Eres un socabron con esa actitud.,1
Estoy somamao y necesito descansar.,1
No seas sopendejo y aprende de esto.,1
El toto es muy juguetón.,0
No le hagas tragaleche al que no merece.,1
La tranca estaba bloqueando el paso.,0
Ese vicho anda por todos lados.,1
Lo hizo de balde para ayudar.,0
Esa actitud es indignante.,0
No seas gorron y paga tu parte.,1
Ese arrimado nunca trae nada.,1
La bochinchuda no para de contar chismes.,1
El cacaso se perdió en la ciudad.,1
No seas un chupapollas y piensa por ti mismo.,1
Está tan atontado que no entiende lo que pasa.,1
Ese soplahuevos solo habla para molestar.,1
El tunco no sabe ni dónde está parado.,1
Se quedó abombado después de la sorpresa.,1
El bultuntun causó revuelo en la fiesta.,1
La carcunda se rompió justo cuando la necesitaba.,1
Esos catacaldos no saben trabajar en equipo.,1
Es un chisgarabis que no aporta nada útil.,1
El craputoso perdió todas sus cosas.,1
Ese lechugino no tiene idea de lo que hace.,1
El manguarrian siempre está metiendo la pata.,1
Ese mercachifle vende cosas falsas en el mercado.,1
El verriondo nunca termina lo que empieza.,1
"No confíes en ese zascandil, siempre miente.",1
El zurumbatico se perdió en el camino.,1
"La concha de la lora, qué día más complicado.",1
Ese hueleculo siempre anda detrás de los demás.,1
Es un esnifacojones que no se controla.,1
La coprofágica se alimenta de cosas repugnantes.,1
No seas babieco y usa la cabeza.,1
Se quedó boca abierta al ver el espectáculo.,1
Eres una cabeza de machete por no escuchar.,1
No seas cabeza de ponqué y termina tu tarea.,1
Ese cabeza de güevo no sabe lo que hace.,1
La cabilla se rompió al cargar demasiado peso.,1
La cachapera tiene un sabor delicioso.,1
Ese lugar es tan cagalitroso que da asco.,1
No vuelvas a cagapalo con ese proyecto.,1
Vas a cagarla si no te concentras.,1
No seas cagon y enfrenta tus problemas.,1
El caliche estaba muy duro para romper.,1
No seas calienta huevo con bromas pesadas.,1
Esa caligueva no para de hablar mal de todos.,1
Deja de masca almohadas y enfrenta la realidad.,1
La cangrejera anda por la playa recogiendo conchas.,1
Esa cerda nunca limpia su habitación.,1
El olor nauseabundo salió de la basura.,1
"Tiene cara e feto, nadie quiere acercarse.",1
La caraja estaba cansada después del viaje.,1
La cochambrosa casa necesita una limpieza urgente.,1
Ese carteluo está lleno de anuncios falsos.,1
El cebillo cortó las flores del jardín.,1
No seas cebilluo y termina tu trabajo.,1
Ese ceguegue no ve más allá de su nariz.,1
El chavista siempre defiende sus ideales con pasión.,1
Esa chola e burro no entiende las instrucciones.,1
No seas chupa culo para conseguir favores.,1
La cochina dejó todo desordenado después de la fiesta.,1
La cocolla está lista para la cena.,1
No te coje culo y haz tu trabajo.,1
El cojeculo se lastimó la pierna jugando fútbol.,1
No vayas a cojer sin tomar precauciones.,1
El cojio no puede caminar bien después del accidente.,1
La cojonera no quiere participar en la reunión.,1
No seas come chicle y presta atención.,1
El niño come moco cuando está aburrido.,0
Ese comegato siempre quiere más comida.,1
La conaza hizo un buen trabajo organizando el evento.,1
No tengas confianza de perro con extraños.,1
Ese conito siempre tiene problemas con todos.,1
"No te metas en el cono de tu pepa, mantente lejos.",1
El cono de madre es una expresión muy fuerte.,1
El covero lleva la cuenta de los gastos.,0
Ese coviao es muy hábil con las manos.,0
La cuaima siempre busca pelea.,1
Está cuadritboliao después de tanta fiesta.,1
No seas ruin y ayuda a los demás.,1
La mujer rastrera no merece tu confianza.,1
No seas culillo y enfrenta tus miedos.,1
El culilluo no quiso participar en la competencia.,1
Está curda después de beber toda la noche.,1
Ese curdo siempre tiene buenas historias que contar.,1
"Eso da asco, mejor no lo mires.",1
Eso está de pinga,1
Esa persona desgraciada no merece respeto.,1
El desgraciado hizo daño a mucha gente.,1
No te enchavares con tus amigos.,1
¡Esa verga es enorme!,1
El tragaverga se comió todo el postre.,1
